Index,ID,User_ID,Friends_Count,Followers_Count,Favourites_Count,Listed_Count,Status_Count,Created_at,Retweet_Count,Favourite_Count,Created_at,Text
1,1094612835840258049,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,4,6,2019-02-10 15:03:31,"With all the heated rhetoric about the border crisis in Washington, it can be hard to get a nuanced look at what's… https://t.co/zpqKU9NLWj"
2,1094603576222064641,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,1,2019-02-10 14:26:43,"We tell ourselves, and our #children, ""Everything is going to be OK."" But what if it's not? In today's Forum, a wri… https://t.co/Ff29bVsxZ6"
3,1094603568257138689,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,5,4,2019-02-10 14:26:42,"#Immigration is a #political flashpoint in #Washington, with little possibility for common ground or compromise in… https://t.co/pFWP3x7lvR"
4,1094377922075525120,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,2,4,2019-02-09 23:30:03,"A change is coming to The Plain Dealer's weather page, while another change leaves the comics. Get the details from… https://t.co/B1OJ2SVjJ5"
5,1093966098347761666,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,2,5,2019-02-08 20:13:37,"The people have spoken, and we have heard you. The Plain Dealer is bringing Pickles back to the comics page. (Date… https://t.co/NqgyuNctoA"
6,1093878901900828672,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,1,1,2019-02-08 14:27:08,In today's Forum: a plea for #Americans to quit kvetching. https://t.co/VFnC4brYRe https://t.co/rNeTVs8DWq
7,1093878892597776384,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,2,2,2019-02-08 14:27:05,Looking for something to do with your sweetie on #ValentinesDay? Check out our guide for #romantic things to do in… https://t.co/ypolFsdkhP
8,1093577177822609408,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-07 18:28:11,"If you love your job, don’t keep it a secret. Nominate it for a Top Workplaces award. https://t.co/jzrzHJnz3A"
9,1093501378318745601,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,2,2019-02-07 13:26:59,"He may not be the #GOAT yet, but #Browns #quarterback #BakerMayfield is the Greatest of the Year. Find out what he… https://t.co/iJRhCLTv3h"
10,1093138973386510337,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-06 13:26:55,"Did you watch the #SOTU last night?  If you went to bed early, don't worry, we'll fill you in. Just pick up a copy… https://t.co/PFCg6AUBph"
11,1093138966277173249,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-06 13:26:53,"Did you grab your umbrella today? Thank a #weather #forecaster. In today's Forum, read a defense of a hard professi… https://t.co/zbjBZtm1Iq"
12,1093138957754421248,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-06 13:26:51,#Food tastes better when made with #love. Get #ValentinesDay #recipes you can make for your special someone in toda… https://t.co/jeGMENDrZZ
13,1093138947948060672,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,1,2019-02-06 13:26:49,"Before Julian Edelman was a #Superbowl #MVP, he was a guy on a losing streak. Read about why #Kent gave him a shot… https://t.co/Ick9fPaAd6"
14,1092802581942939648,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,1,2019-02-05 15:10:13,Do you have the best workplace in Northeast Ohio? Take a free online survey to let us knowt. https://t.co/jzrzHJnz3A
15,1092437821896445953,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-04 15:00:47,"We're still looking for Top Workplaces. Does yours measure up? Nominate your company to take a quick, free online e… https://t.co/sxJe2HVmbJ"
16,1092217873915879425,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,1,2019-02-04 00:26:48,https://t.co/vnUog6PIzt https://t.co/qWuJkInFWE
17,1092202786060677122,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,1,2019-02-03 23:26:51,Will youth or experience win out in the #Superbowl? Our illustrator has a hunch. https://t.co/ysMo6xWwC8 https://t.co/VdHZyn6ct8
18,1092172628398428164,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-03 21:27:00,#Americans used to be able to look forward to #retirement as a reward for decades of #work. But since the… https://t.co/ILQRwPqefc
19,1092172620823449613,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,1,0,2019-02-03 21:26:59,Being in intensive care is scary for #parents and #newborns alike. Hospitals have been shifting toward private room… https://t.co/1FJSmXL8hH
20,1092172612640354304,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-03 21:26:57,From #Cleveland to a #tropical #paradise in about five hours? It's a possibility thanks to a new direct route from… https://t.co/ZhO0tZ4vZg
21,1091779981733056512,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-02 19:26:46,"Do the coming weeks have more days like this one, or is another vortex on the way? Today #Cleveland looks to Thistl… https://t.co/Ma64u4TEbH"
22,1091342106692587520,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-01 14:26:49,Ready to pig out? The #LunarNewYear on Feb. 5 rings in the #YearOfThePig. Get @johnpetkovic's guide to celebrating… https://t.co/lbVS0ApsQP
23,1091327029692256256,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-01 13:26:54,The key word in #springtraining is #spring. We're looking to the #Indians for signs that #winter will end someday i… https://t.co/zXypGod2NV
24,1091327021026807822,83894904,542,16848,778,611,3073,2009-10-20 18:10:49,0,0,2019-02-01 13:26:52,"What would it take to cut off your mother? One writer talks about her difficult decision, and why she doesn't regre… https://t.co/i9Qoz0q5e4"
